gene.chr,gene.start,gene.stop,gene.id,gene.strand,probe.chr,probe.start,probe.stop,probe.id,probe.strand
chr5,18875382,18876928,AT5G46530,+,chr5,18875382,18876928,AT5G46530,+
chr5,18877090,18882462,AT5G46540,-,chr5,18877090,18882462,AT5G46540,-
chr5,18884218,18886960,AT5G46550,-,chr5,18884218,18886960,AT5G46550,-
chr5,18887987,18890517,AT5G46560,+,chr5,18887987,18890517,AT5G46560,+
chr5,18891003,18891437,AT5G06845,+,chr5,18891003,18891437,AT5G06845,+
chr5,18891988,18892294,AT5G06855,+,chr5,18891988,18892294,AT5G06855,+
chr5,18894378,18897406,AT5G46570,+,chr5,18894378,18897406,AT5G46570,+
chr5,18897445,18899646,AT5G46580,-,chr5,18897445,18899646,AT5G46580,-
chr5,18903952,18904338,AT5G06875,+,chr5,18903952,18904338,AT5G06875,+
chr5,18905258,18907052,AT5G46590,+,chr5,18905258,18907052,AT5G46590,+
chr5,18907523,18907594,AT5G46595,+,chr5,18907523,18907594,AT5G46595,+
chr5,18907639,18910838,AT5G46600,-,chr5,18907639,18910838,AT5G46600,-
chr5,18912667,18915779,AT5G46610,-,chr5,18912667,18915779,AT5G46610,-
chr5,18917570,18919442,AT5G46620,-,chr5,18917570,18919442,AT5G46620,-
chr5,18920334,18923551,AT5G46630,+,chr5,18920334,18923551,AT5G46630,+
chr5,18924429,18926984,AT5G46640,+,chr5,18924429,18926984,AT5G46640,+
chr5,18927457,18929493,AT5G46645,-,chr5,18927457,18929493,AT5G46645,-
chr5,18930246,18931312,AT5G46650,+,chr5,18930246,18931312,AT5G46650,+
chr5,18932181,18933391,AT5G46660,+,chr5,18932181,18933391,AT5G46660,+
chr5,18935312,18938345,AT5G46665,-,chr5,18935312,18938345,AT5G46665,-
chr5,18938847,18940166,AT5G46670,+,chr5,18938847,18940166,AT5G46670,+
chr5,18940903,18942672,AT5G46680,+,chr5,18940903,18942672,AT5G46680,+
chr5,18945543,18947637,AT5G46690,+,chr5,18945543,18947637,AT5G46690,+
chr5,18950843,18953127,AT5G46700,+,chr5,18950843,18953127,AT5G46700,+
chr5,18952603,18954692,AT5G46710,-,chr5,18952603,18954692,AT5G46710,-
chr5,18959094,18959852,AT5G46720,+,chr5,18959094,18959852,AT5G46720,+
chr5,18963977,18965222,AT5G46730,+,chr5,18963977,18965222,AT5G46730,+
chr5,18965271,18968798,AT5G46740,-,chr5,18965271,18968798,AT5G46740,-
chr5,18969736,18971981,AT5G46750,-,chr5,18969736,18971981,AT5G46750,-
chr5,18974022,18976590,AT5G46760,+,chr5,18974022,18976590,AT5G46760,+
chr5,18977399,18978246,AT5G46770,+,chr5,18977399,18978246,AT5G46770,+
chr5,18978953,18980183,AT5G46780,+,chr5,18978953,18980183,AT5G46780,+
chr5,18982793,18983022,AT5G06880,-,chr5,18982793,18983022,AT5G06880,-
chr5,18983540,18984923,AT5G46790,-,chr5,18983540,18984923,AT5G46790,-
chr5,18986936,18988197,AT5G46795,-,chr5,18986936,18988197,AT5G46795,-
chr5,18988588,18990867,AT5G46800,-,chr5,18988588,18990867,AT5G46800,-
chr5,18991164,18993376,AT5G46810,+,chr5,18991164,18993376,AT5G46810,+
chr5,18993633,18996672,AT5G46820,+,chr5,18993633,18996672,AT5G46820,+
chr5,19002045,19002499,AT5G46825,+,chr5,19002045,19002499,AT5G46825,+
chr5,19002564,19004384,AT5G46830,+,chr5,19002564,19004384,AT5G46830,+
chr5,19005547,19007770,AT5G46840,+,chr5,19005547,19007770,AT5G46840,+
chr5,19009094,19009182,AT5G46845,-,chr5,19009094,19009182,AT5G46845,-
chr5,19010608,19012038,AT5G46850,+,chr5,19010608,19012038,AT5G46850,+
chr5,19012021,19014110,AT5G46860,-,chr5,19012021,19014110,AT5G46860,-
chr5,19015233,19017247,AT5G46870,+,chr5,19015233,19017247,AT5G46870,+
chr5,19017942,19018710,AT5G46871,+,chr5,19017942,19018710,AT5G46871,+
chr5,19021183,19021594,AT5G46873,+,chr5,19021183,19021594,AT5G46873,+
chr5,19022383,19022699,AT5G46874,+,chr5,19022383,19022699,AT5G46874,+
chr5,19024403,19024970,AT5G46875,+,chr5,19024403,19024970,AT5G46875,+
chr5,19025860,19026294,AT5G46877,+,chr5,19025860,19026294,AT5G46877,+
chr5,19030844,19035959,AT5G46880,+,chr5,19030844,19035959,AT5G46880,+
chr5,19036296,19036938,AT5G46890,-,chr5,19036296,19036938,AT5G46890,-
chr5,19039701,19040456,AT5G46900,-,chr5,19039701,19040456,AT5G46900,-
chr5,19046339,19051379,AT5G46910,+,chr5,19046339,19051379,AT5G46910,+
chr5,19046652,19046919,AT5G06885,-,chr5,19046652,19046919,AT5G06885,-
chr5,19051417,19053200,AT5G46915,-,chr5,19051417,19053200,AT5G46915,-
chr5,19053472,19056073,AT5G46920,+,chr5,19053472,19056073,AT5G46920,+
chr5,19056505,19057243,AT5G46930,-,chr5,19056505,19057243,AT5G46930,-
chr5,19058031,19058814,AT5G46940,-,chr5,19058031,19058814,AT5G46940,-
chr5,19059472,19060121,AT5G46950,-,chr5,19059472,19060121,AT5G46950,-
chr5,19062146,19062814,AT5G46960,-,chr5,19062146,19062814,AT5G46960,-
chr5,19063755,19064418,AT5G46970,-,chr5,19063755,19064418,AT5G46970,-
chr5,19065143,19065345,AT5G06915,-,chr5,19065143,19065345,AT5G06915,-
chr5,19065311,19066007,AT5G46980,-,chr5,19065311,19066007,AT5G46980,-
chr5,19067455,19068292,AT5G46990,-,chr5,19067455,19068292,AT5G46990,-
chr5,19068803,19070333,AT5G47000,-,chr5,19068803,19070333,AT5G47000,-
chr5,19071824,19079453,AT5G47010,+,chr5,19071824,19079453,AT5G47010,+
chr5,19081458,19090104,AT5G47020,+,chr5,19081458,19090104,AT5G47020,+
chr5,19090150,19092416,AT5G47030,+,chr5,19090150,19092416,AT5G47030,+
chr5,19092858,19098772,AT5G47040,-,chr5,19092858,19098772,AT5G47040,-
chr5,19100802,19101205,AT5G06925,+,chr5,19100802,19101205,AT5G06925,+
chr5,19106297,19108348,AT5G47050,+,chr5,19106297,19108348,AT5G47050,+
chr5,19115322,19115651,AT5G06935,-,chr5,19115322,19115651,AT5G06935,-
chr5,19115358,19115909,AT5G06945,+,chr5,19115358,19115909,AT5G06945,+
chr5,19116719,19118744,AT5G47060,+,chr5,19116719,19118744,AT5G47060,+
chr5,19118465,19121103,AT5G47070,-,chr5,19118465,19121103,AT5G47070,-
chr5,19122503,19122866,AT5G47075,-,chr5,19122503,19122866,AT5G47075,-
chr5,19123506,19123779,AT5G47077,-,chr5,19123506,19123779,AT5G47077,-
chr5,19124563,19126694,AT5G47080,-,chr5,19124563,19126694,AT5G47080,-
chr5,19127187,19129605,AT5G47090,+,chr5,19127187,19129605,AT5G47090,+
chr5,19129640,19132304,AT5G47100,-,chr5,19129640,19132304,AT5G47100,-
chr5,19133986,19135414,AT5G47110,-,chr5,19133986,19135414,AT5G47110,-
chr5,19135952,19138025,AT5G47120,+,chr5,19135952,19138025,AT5G47120,+
chr5,19138840,19142284,AT5G47130,+,chr5,19138840,19142284,AT5G47130,+
chr5,19140798,19140996,AT5G06955,-,chr5,19140798,19140996,AT5G06955,-
chr5,19144601,19147657,AT5G47140,+,chr5,19144601,19147657,AT5G47140,+
chr5,19149938,19151913,AT5G47150,+,chr5,19149938,19151913,AT5G47150,+
chr5,19155976,19158249,AT5G47160,+,chr5,19155976,19158249,AT5G47160,+
chr5,19158351,19159091,AT5G47170,-,chr5,19158351,19159091,AT5G47170,-
chr5,19160013,19160456,AT5G47175,-,chr5,19160013,19160456,AT5G47175,-
chr5,19161009,19163980,AT5G47180,-,chr5,19161009,19163980,AT5G47180,-
chr5,19164184,19166135,AT5G47190,-,chr5,19164184,19166135,AT5G47190,-
chr5,19166859,19169093,AT5G47200,+,chr5,19166859,19169093,AT5G47200,+
chr5,19168941,19171263,AT5G47210,-,chr5,19168941,19171263,AT5G47210,-
chr5,19171643,19172956,AT5G47220,-,chr5,19171643,19172956,AT5G47220,-
chr5,19174589,19175831,AT5G47225,+,chr5,19174589,19175831,AT5G47225,+
chr5,19179694,19179849,AT5G47229,-,chr5,19179694,19179849,AT5G47229,-
chr5,19179881,19181182,AT5G47230,+,chr5,19179881,19181182,AT5G47230,+
chr5,19182632,19182954,AT5G06965,-,chr5,19182632,19182954,AT5G06965,-
chr5,19183523,19185644,AT5G47240,+,chr5,19183523,19185644,AT5G47240,+
chr5,19185698,19188885,AT5G47250,-,chr5,19185698,19188885,AT5G47250,-
chr5,19189411,19192516,AT5G47260,+,chr5,19189411,19192516,AT5G47260,+
chr5,19193157,19195559,AT5G47280,+,chr5,19193157,19195559,AT5G47280,+
chr5,19197040,19197431,AT5G47290,-,chr5,19197040,19197431,AT5G47290,-
chr5,19198125,19199375,AT5G47300,+,chr5,19198125,19199375,AT5G47300,+
chr5,19200731,19202972,AT5G47310,+,chr5,19200731,19202972,AT5G47310,+
chr5,19203052,19205285,AT5G47320,+,chr5,19203052,19205285,AT5G47320,+
chr5,19206829,19208998,AT5G47330,+,chr5,19206829,19208998,AT5G47330,+
chr5,19209507,19211134,AT5G47340,+,chr5,19209507,19211134,AT5G47340,+
chr5,19212044,19212249,AT5G06975,+,chr5,19212044,19212249,AT5G06975,+
chr5,19212665,19214453,AT5G47350,+,chr5,19212665,19214453,AT5G47350,+
chr5,19214445,19215878,AT5G47360,-,chr5,19214445,19215878,AT5G47360,-
chr5,19216271,19218007,AT5G47370,-,chr5,19216271,19218007,AT5G47370,-
chr5,19219391,19219647,AT5G06985,+,chr5,19219391,19219647,AT5G06985,+
chr5,19219758,19220028,AT5G06995,-,chr5,19219758,19220028,AT5G06995,-
chr5,19221274,19224652,AT5G47380,-,chr5,19221274,19224652,AT5G47380,-
chr5,19225524,19225825,AT5G07005,+,chr5,19225524,19225825,AT5G07005,+
chr5,19226769,19228895,AT5G47390,+,chr5,19226769,19228895,AT5G47390,+
chr5,19229162,19232743,AT5G47400,+,chr5,19229162,19232743,AT5G47400,+
chr5,19232784,19235066,AT5G47420,+,chr5,19232784,19235066,AT5G47420,+
chr5,19235555,19241263,AT5G47430,-,chr5,19235555,19241263,AT5G47430,-
chr5,19241672,19243988,AT5G47435,+,chr5,19241672,19243988,AT5G47435,+
chr5,19243531,19245648,AT5G47440,-,chr5,19243531,19245648,AT5G47440,-
chr5,19246346,19247917,AT5G47445,-,chr5,19246346,19247917,AT5G47445,-
chr5,19248249,19249622,AT5G47450,-,chr5,19248249,19249622,AT5G47450,-
chr5,19250147,19250684,AT5G00595,+,chr5,19250147,19250684,AT5G00595,+
chr5,19250659,19252491,AT5G47455,+,chr5,19250659,19252491,AT5G47455,+
chr5,19252463,19254336,AT5G47460,-,chr5,19252463,19254336,AT5G47460,-
chr5,19254403,19256810,AT5G47470,+,chr5,19254403,19256810,AT5G47470,+
chr5,19257027,19263425,AT5G47480,+,chr5,19257027,19263425,AT5G47480,+
chr5,19263826,19270899,AT5G47490,+,chr5,19263826,19270899,AT5G47490,+
chr5,19270944,19272892,AT5G47500,-,chr5,19270944,19272892,AT5G47500,-
chr5,19274853,19277383,AT5G47510,+,chr5,19274853,19277383,AT5G47510,+
chr5,19277230,19279747,AT5G47520,-,chr5,19277230,19279747,AT5G47520,-
chr5,19281374,19283061,AT5G47530,+,chr5,19281374,19283061,AT5G47530,+
chr5,19283029,19285758,AT5G47540,-,chr5,19283029,19285758,AT5G47540,-
chr5,19286314,19287179,AT5G47550,-,chr5,19286314,19287179,AT5G47550,-
chr5,19287369,19291103,AT5G47560,-,chr5,19287369,19291103,AT5G47560,-
chr5,19292587,19294800,AT5G47570,-,chr5,19292587,19294800,AT5G47570,-
chr5,19294813,19297424,AT5G47580,-,chr5,19294813,19297424,AT5G47580,-
chr5,19297614,19299174,AT5G47590,-,chr5,19297614,19299174,AT5G47590,-
chr5,19299717,19300503,AT5G47600,-,chr5,19299717,19300503,AT5G47600,-
chr5,19301130,19302117,AT5G47610,-,chr5,19301130,19302117,AT5G47610,-
chr5,19302190,19304950,AT5G47620,-,chr5,19302190,19304950,AT5G47620,-
chr5,19306139,19307094,AT5G47630,+,chr5,19306139,19307094,AT5G47630,+
chr5,19307048,19308009,AT5G47635,-,chr5,19307048,19308009,AT5G47635,-
chr5,19309153,19309593,AT5G07015,-,chr5,19309153,19309593,AT5G07015,-
chr5,19309227,19310272,AT5G47640,+,chr5,19309227,19310272,AT5G47640,+
chr5,19310192,19312747,AT5G47650,-,chr5,19310192,19312747,AT5G47650,-
chr5,19312747,19314893,AT5G47660,+,chr5,19312747,19314893,AT5G47660,+
chr5,19314778,19316169,AT5G47670,+,chr5,19314778,19316169,AT5G47670,+
chr5,19316046,19317539,AT5G47680,-,chr5,19316046,19317539,AT5G47680,-
chr5,19317668,19327431,AT5G47690,+,chr5,19317668,19327431,AT5G47690,+
chr5,19327566,19328986,AT5G47700,-,chr5,19327566,19328986,AT5G47700,-
chr5,19329544,19331477,AT5G47710,+,chr5,19329544,19331477,AT5G47710,+
chr5,19331547,19334427,AT5G47720,+,chr5,19331547,19334427,AT5G47720,+
chr5,19334250,19337148,AT5G47730,-,chr5,19334250,19337148,AT5G47730,-
chr5,19336704,19337115,AT5G07025,+,chr5,19336704,19337115,AT5G07025,+
chr5,19338511,19339775,AT5G47740,+,chr5,19338511,19339775,AT5G47740,+
chr5,19339703,19342410,AT5G47750,-,chr5,19339703,19342410,AT5G47750,-
chr5,19342405,19345127,AT5G47760,-,chr5,19342405,19345127,AT5G47760,-
chr5,19345110,19347677,AT5G47770,+,chr5,19345110,19347677,AT5G47770,+
chr5,19347874,19350976,AT5G47780,+,chr5,19347874,19350976,AT5G47780,+
chr5,19350960,19351165,AT5G00600,+,chr5,19350960,19351165,AT5G00600,+
chr5,19351292,19353495,AT5G47790,+,chr5,19351292,19353495,AT5G47790,+
chr5,19353532,19356448,AT5G47800,+,chr5,19353532,19356448,AT5G47800,+
chr5,19356292,19358125,AT5G47810,-,chr5,19356292,19358125,AT5G47810,-
chr5,19358618,19363928,AT5G47815,+,chr5,19358618,19363928,AT5G47815,+
chr5,19364137,19364679,AT5G47818,-,chr5,19364137,19364679,AT5G47818,-
chr5,19366133,19372815,AT5G47820,+,chr5,19366133,19372815,AT5G47820,+
chr5,19372821,19374693,AT5G47830,-,chr5,19372821,19374693,AT5G47830,-
chr5,19375317,19378465,AT5G47840,+,chr5,19375317,19378465,AT5G47840,+
chr5,19378669,19381190,AT5G47850,-,chr5,19378669,19381190,AT5G47850,-
chr5,19381519,19384422,AT5G47860,+,chr5,19381519,19384422,AT5G47860,+
chr5,19384368,19385869,AT5G47870,-,chr5,19384368,19385869,AT5G47870,-
chr5,19386045,19388587,AT5G47880,-,chr5,19386045,19388587,AT5G47880,-
chr5,19388704,19390937,AT5G47890,+,chr5,19388704,19390937,AT5G47890,+
chr5,19392166,19395287,AT5G47900,+,chr5,19392166,19395287,AT5G47900,+
chr5,19397041,19402061,AT5G47910,+,chr5,19397041,19402061,AT5G47910,+
chr5,19403171,19404147,AT5G47920,-,chr5,19403171,19404147,AT5G47920,-
chr5,19406080,19407449,AT5G47930,-,chr5,19406080,19407449,AT5G47930,-
chr5,19409242,19412077,AT5G47940,-,chr5,19409242,19412077,AT5G47940,-
chr5,19417020,19418657,AT5G47950,-,chr5,19417020,19418657,AT5G47950,-
chr5,19421340,19422533,AT5G47960,-,chr5,19421340,19422533,AT5G47960,-
chr5,19422203,19425872,AT5G47970,+,chr5,19422203,19425872,AT5G47970,+
chr5,19428888,19430517,AT5G47980,+,chr5,19428888,19430517,AT5G47980,+
chr5,19431998,19432892,AT5G07035,+,chr5,19431998,19432892,AT5G07035,+
chr5,19434758,19436749,AT5G47990,+,chr5,19434758,19436749,AT5G47990,+
chr5,19444103,19447866,AT5G48000,-,chr5,19444103,19447866,AT5G48000,-
chr5,19456837,19461706,AT5G48010,+,chr5,19456837,19461706,AT5G48010,+
chr5,19462516,19464971,AT5G48020,-,chr5,19462516,19464971,AT5G48020,-
chr5,19465788,19469939,AT5G48030,-,chr5,19465788,19469939,AT5G48030,-
chr5,19469992,19472445,AT5G48040,+,chr5,19469992,19472445,AT5G48040,+
chr5,19472446,19473838,AT5G48050,-,chr5,19472446,19473838,AT5G48050,-
chr5,19475296,19479066,AT5G48060,+,chr5,19475296,19479066,AT5G48060,+
chr5,19481897,19483527,AT5G48070,+,chr5,19481897,19483527,AT5G48070,+
chr5,19484015,19488657,AT5G48090,+,chr5,19484015,19488657,AT5G48090,+
chr5,19489327,19492744,AT5G48100,-,chr5,19489327,19492744,AT5G48100,-
chr5,19499055,19499533,AT5G07055,-,chr5,19499055,19499533,AT5G07055,-
chr5,19500988,19504534,AT5G48110,-,chr5,19500988,19504534,AT5G48110,-
chr5,19507397,19514895,AT5G48120,-,chr5,19507397,19514895,AT5G48120,-
chr5,19516102,19518513,AT5G48130,+,chr5,19516102,19518513,AT5G48130,+
chr5,19518666,19520528,AT5G48140,-,chr5,19518666,19520528,AT5G48140,-
chr5,19522238,19524788,AT5G48150,-,chr5,19522238,19524788,AT5G48150,-
chr5,19527767,19530430,AT5G48160,-,chr5,19527767,19530430,AT5G48160,-
chr5,19532270,19533390,AT5G48170,-,chr5,19532270,19533390,AT5G48170,-
chr5,19539145,19540623,AT5G48175,+,chr5,19539145,19540623,AT5G48175,+
chr5,19540937,19542760,AT5G48180,-,chr5,19540937,19542760,AT5G48180,-
chr5,19542778,19544429,AT5G48190,+,chr5,19542778,19544429,AT5G48190,+
chr5,19545255,19547270,AT5G48200,+,chr5,19545255,19547270,AT5G48200,+
chr5,19546007,19547787,AT5G48205,-,chr5,19546007,19547787,AT5G48205,-
chr5,19548414,19549141,AT5G48210,+,chr5,19548414,19549141,AT5G48210,+
chr5,19549676,19552267,AT5G48220,+,chr5,19549676,19552267,AT5G48220,+
chr5,19552142,19555531,AT5G48230,-,chr5,19552142,19555531,AT5G48230,-
chr5,19559201,19561374,AT5G48240,+,chr5,19559201,19561374,AT5G48240,+
chr5,19561319,19563832,AT5G48250,-,chr5,19561319,19563832,AT5G48250,-
chr5,19564422,19565968,AT5G48270,-,chr5,19564422,19565968,AT5G48270,-
chr5,19566960,19567084,AT5G07065,+,chr5,19566960,19567084,AT5G07065,+
chr5,19567064,19567688,AT5G48280,-,chr5,19567064,19567688,AT5G48280,-
chr5,19567208,19567386,AT5G07075,+,chr5,19567208,19567386,AT5G07075,+
chr5,19568760,19569866,AT5G48290,+,chr5,19568760,19569866,AT5G48290,+
chr5,19570238,19572804,AT5G48300,+,chr5,19570238,19572804,AT5G48300,+
chr5,19574780,19580469,AT5G48310,-,chr5,19574780,19580469,AT5G48310,-
chr5,19581697,19584772,AT5G48320,-,chr5,19581697,19584772,AT5G48320,-
chr5,19585924,19587857,AT5G48330,+,chr5,19585924,19587857,AT5G48330,+
chr5,19587872,19589606,AT5G48335,+,chr5,19587872,19589606,AT5G48335,+
chr5,19590309,19593075,AT5G48340,+,chr5,19590309,19593075,AT5G48340,+
chr5,19593217,19594441,AT5G48350,+,chr5,19593217,19594441,AT5G48350,+
chr5,19595536,19598492,AT5G48360,+,chr5,19595536,19598492,AT5G48360,+
chr5,19598486,19600708,AT5G48370,-,chr5,19598486,19600708,AT5G48370,-
chr5,19601303,19603883,AT5G48375,-,chr5,19601303,19603883,AT5G48375,-
chr5,19604089,19607147,AT5G48380,-,chr5,19604089,19607147,AT5G48380,-
chr5,19608490,19612007,AT5G48385,+,chr5,19608490,19612007,AT5G48385,+
chr5,19612020,19615383,AT5G48390,+,chr5,19612020,19615383,AT5G48390,+
chr5,19616066,19619508,AT5G48400,+,chr5,19616066,19619508,AT5G48400,+
chr5,19620267,19623425,AT5G48410,+,chr5,19620267,19623425,AT5G48410,+
chr5,19623516,19624232,AT5G48412,-,chr5,19623516,19624232,AT5G48412,-
chr5,19624548,19624687,AT5G07095,+,chr5,19624548,19624687,AT5G07095,+
chr5,19624720,19624869,AT5G07105,+,chr5,19624720,19624869,AT5G07105,+
chr5,19625247,19625636,AT5G07115,-,chr5,19625247,19625636,AT5G07115,-
chr5,19625384,19625721,AT5G07125,+,chr5,19625384,19625721,AT5G07125,+
chr5,19626362,19626790,AT5G48420,-,chr5,19626362,19626790,AT5G48420,-
chr5,19627634,19629167,AT5G48430,-,chr5,19627634,19629167,AT5G48430,-
chr5,19629658,19632775,AT5G48440,-,chr5,19629658,19632775,AT5G48440,-
chr5,19632695,19633228,AT5G07145,+,chr5,19632695,19633228,AT5G07145,+
chr5,19632703,19635679,AT5G48450,-,chr5,19632703,19635679,AT5G48450,-
chr5,19636045,19639529,AT5G48460,-,chr5,19636045,19639529,AT5G48460,-
chr5,19641603,19641674,AT5G48465,+,chr5,19641603,19641674,AT5G48465,+
chr5,19641744,19644362,AT5G48470,+,chr5,19641744,19644362,AT5G48470,+
chr5,19644539,19646840,AT5G48480,+,chr5,19644539,19646840,AT5G48480,+
chr5,19646028,19646840,AT5G48485,-,chr5,19646028,19646840,AT5G48485,-
chr5,19647784,19648362,AT5G48490,-,chr5,19647784,19648362,AT5G48490,-
chr5,19652980,19654355,AT5G48500,+,chr5,19652980,19654355,AT5G48500,+
chr5,19658080,19658938,AT5G48510,+,chr5,19658080,19658938,AT5G48510,+
chr5,19659330,19659608,AT5G07155,+,chr5,19659330,19659608,AT5G07155,+
chr5,19659857,19660201,AT5G48515,-,chr5,19659857,19660201,AT5G48515,-
chr5,19661203,19666436,AT5G48520,+,chr5,19661203,19666436,AT5G48520,+
chr5,19666790,19668830,AT5G48530,-,chr5,19666790,19668830,AT5G48530,-
chr5,19668964,19669920,AT5G48540,-,chr5,19668964,19669920,AT5G48540,-
chr5,19673375,19673763,AT5G07185,-,chr5,19673375,19673763,AT5G07185,-
chr5,19674358,19675465,AT5G48543,+,chr5,19674358,19675465,AT5G48543,+
chr5,19675452,19678194,AT5G48545,+,chr5,19675452,19678194,AT5G48545,+
chr5,19678825,19680560,AT5G48550,+,chr5,19678825,19680560,AT5G48550,+
chr5,19683809,19687187,AT5G48560,+,chr5,19683809,19687187,AT5G48560,+
chr5,19690461,19693845,AT5G48570,-,chr5,19690461,19693845,AT5G48570,-
chr5,19694150,19695065,AT5G48575,-,chr5,19694150,19695065,AT5G48575,-
chr5,19695767,19698712,AT5G48580,-,chr5,19695767,19698712,AT5G48580,-
chr5,19698280,19699992,AT5G48590,+,chr5,19698280,19699992,AT5G48590,+
chr5,19700640,19701022,AT5G48595,+,chr5,19700640,19701022,AT5G48595,+
chr5,19701728,19709342,AT5G48600,+,chr5,19701728,19709342,AT5G48600,+
chr5,19710163,19710599,AT5G48605,+,chr5,19710163,19710599,AT5G48605,+
chr5,19711541,19716059,AT5G48610,+,chr5,19711541,19716059,AT5G48610,+
chr5,19716104,19721477,AT5G48620,+,chr5,19716104,19721477,AT5G48620,+
chr5,19721465,19723307,AT5G48630,-,chr5,19721465,19723307,AT5G48630,-
chr5,19723388,19725748,AT5G48640,-,chr5,19723388,19725748,AT5G48640,-
chr5,19726672,19729764,AT5G48650,+,chr5,19726672,19729764,AT5G48650,+
chr5,19730380,19733156,AT5G48655,-,chr5,19730380,19733156,AT5G48655,-
chr5,19733882,19735726,AT5G48657,-,chr5,19733882,19735726,AT5G48657,-
chr5,19736540,19738538,AT5G48660,+,chr5,19736540,19738538,AT5G48660,+
chr5,19738646,19739841,AT5G48670,-,chr5,19738646,19739841,AT5G48670,-
chr5,19744175,19744246,AT5G48675,-,chr5,19744175,19744246,AT5G48675,-
chr5,19744404,19746192,AT5G48680,-,chr5,19744404,19746192,AT5G48680,-
chr5,19747026,19749061,AT5G48690,-,chr5,19747026,19749061,AT5G48690,-
chr5,19749494,19750013,AT5G48700,-,chr5,19749494,19750013,AT5G48700,-
chr5,19753327,19753620,AT5G07195,+,chr5,19753327,19753620,AT5G07195,+
chr5,19755065,19756051,AT5G48710,-,chr5,19755065,19756051,AT5G48710,-
chr5,19755915,19756320,AT5G07205,-,chr5,19755915,19756320,AT5G07205,-
chr5,19756832,19757204,AT5G07235,-,chr5,19756832,19757204,AT5G07235,-
chr5,19758881,19762015,AT5G48720,+,chr5,19758881,19762015,AT5G48720,+
chr5,19762359,19762647,AT5G07255,-,chr5,19762359,19762647,AT5G07255,-
chr5,19763110,19765272,AT5G48730,+,chr5,19763110,19765272,AT5G48730,+
chr5,19764422,19764740,AT5G07265,-,chr5,19764422,19764740,AT5G07265,-
chr5,19765195,19769369,AT5G48740,-,chr5,19765195,19769369,AT5G48740,-
chr5,19770052,19770819,AT5G48750,-,chr5,19770052,19770819,AT5G48750,-
chr5,19771099,19772789,AT5G48760,-,chr5,19771099,19772789,AT5G48760,-
chr5,19772844,19777231,AT5G48775,+,chr5,19772844,19777231,AT5G48775,+
chr5,19773117,19777242,AT5G48770,-,chr5,19773117,19777242,AT5G48770,-
chr5,19777453,19779815,AT5G48780,+,chr5,19777453,19779815,AT5G48780,+
chr5,19779860,19782066,AT5G48790,-,chr5,19779860,19782066,AT5G48790,-
chr5,19786465,19789129,AT5G48800,+,chr5,19786465,19789129,AT5G48800,+
chr5,19787994,19788229,AT5G07275,-,chr5,19787994,19788229,AT5G07275,-
chr5,19789067,19790372,AT5G48810,-,chr5,19789067,19790372,AT5G48810,-
chr5,19789614,19790115,AT5G07285,+,chr5,19789614,19790115,AT5G07285,+
chr5,19792270,19794480,AT5G48820,-,chr5,19792270,19794480,AT5G48820,-
chr5,19799953,19803098,AT5G48830,-,chr5,19799953,19803098,AT5G48830,-
chr5,19803135,19803220,AT5G48835,+,chr5,19803135,19803220,AT5G48835,+
chr5,19803502,19805356,AT5G48840,-,chr5,19803502,19805356,AT5G48840,-
chr5,19805437,19807853,AT5G48850,-,chr5,19805437,19807853,AT5G48850,-
chr5,19811651,19812865,AT5G48860,-,chr5,19811651,19812865,AT5G48860,-
chr5,19813346,19814554,AT5G48870,+,chr5,19813346,19814554,AT5G48870,+
chr5,19814395,19817955,AT5G48880,-,chr5,19814395,19817955,AT5G48880,-
